step,sub_step,comp_time_ms,sim_time,id,prefab_id,floor,cnode_orient,cnode_pos,x,y,orient,num_vert,num_attch_points,num_occ_nodes,length,width,max_width,drive,accel,ang_speed,max_lin_speed,vel_x,vel_y,vel_theta,num_vos,itinerary_size,active,stopped,just_stopped,moved,moved_back,not_move_cost,time_block_cor,time_not_block_cor,wait
0,0,141,0,1,2,2,0,297,9,1.25,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.636396,0,0,0,1,0,0,0,0,0,0,0,0.702674,
1,0,188,0.083,1,2,2,0,297,9,1.25,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.636396,0,0,0,1,0,0,0,0,0,0,0,0.619674,
2,0,266,0.166,1,2,2,0,297,9,1.25,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.636396,0,0,0,1,0,0,0,0,0,0,0,0.536674,
3,0,360,0.249,1,2,2,0,297,9,1.25,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.636396,0,0,0,1,0,0,0,0,0,0,0,0.453674,
4,0,453,0.332,1,2,2,0,297,9,1.25,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.636396,0,0,0,1,0,0,0,0,0,0,0,0.370674,
5,0,547,0.415,1,2,2,0,297,9,1.25,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.636396,0,0,0,1,0,0,0,0,0,0,0,0.287674,
6,0,641,0.498,1,2,2,0,297,9,1.25,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.636396,0,0,0,1,0,0,0,0,0,0,0,0.204674,
7,0,735,0.581,1,2,2,0,297,9,1.25,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.636396,0,0,0,1,0,0,0,0,0,0,0,0.121674,
8,0,828,0.664,1,2,2,0,297,9,1.25,0,4,5,10,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.636396,0,0,0,1,0,0,0,0,0,0,0,0.0386742,
9,0,907,0.747,1,2,2,0,87,9,1.5,0,4,5,11,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.9,0,0,0,1,0,0,0,0,0,0.083,0,0.281111,
10,0,1000,0.83,1,2,2,0,87,9,1.5,0,4,5,11,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.9,0,0,0,1,0,0,0,0,0,0.083,0,0.198111,
11,0,1094,0.913,1,2,2,0,87,9,1.5,0,4,5,11,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.9,0,0,0,1,0,0,0,0,0,0.083,0,0.115111,
12,0,1188,0.996,1,2,2,0,87,9,1.5,0,4,5,11,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.9,0,0,0,1,0,0,0,0,0,0.083,0,0.0321111,
13,0,1282,1.079,1,2,2,0,301,9,1.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.10227,0,0,0,1,0,0,0,0,0,0,0.083,0.198828,
14,0,1360,1.162,1,2,2,0,301,9,1.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.10227,0,0,0,1,0,0,0,0,0,0,0.083,0.115828,
15,0,1453,1.245,1,2,2,0,301,9,1.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.10227,0,0,0,1,0,0,0,0,0,0,0.083,0.0328277,
16,0,1547,1.328,1,2,2,0,89,9,2,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.083,0,0.165599,
17,0,1641,1.411,1,2,2,0,89,9,2,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.083,0,0.0825988,
18,0,1735,1.494,1,2,2,0,305,9,2.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.166,0,0.20536,
19,0,1813,1.577,1,2,2,0,305,9,2.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.166,0,0.12236,
20,0,1907,1.66,1,2,2,0,305,9,2.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.166,0,0.0393601,
21,0,2000,1.743,1,2,2,0,91,9,2.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.249,0,0.162121,
22,0,2063,1.826,1,2,2,0,91,9,2.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.249,0,0.0791214,
23,0,2094,1.909,1,2,2,0,307,9,2.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.332,0,0.201883,
24,0,2125,1.992,1,2,2,0,307,9,2.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.332,0,0.118883,
25,0,2157,2.075,1,2,2,0,307,9,2.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.332,0,0.0358828,
26,0,2203,2.158,1,2,2,0,92,9,3,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.415,0,0.158644,
27,0,2250,2.241,1,2,2,0,92,9,3,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.415,0,0.0756441,
28,0,2282,2.324,1,2,2,0,313,9,3.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.498,0,0.198405,
29,0,2313,2.407,1,2,2,0,313,9,3.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.498,0,0.115405,
30,0,2344,2.49,1,2,2,0,313,9,3.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.498,0,0.0324054,
31,0,2375,2.573,1,2,2,0,95,9,3.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.581,0,0.155167,
32,0,2407,2.656,1,2,2,0,95,9,3.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.581,0,0.0721667,
33,0,2453,2.739,1,2,2,0,315,9,3.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.664,0,0.194928,
34,0,2485,2.822,1,2,2,0,315,9,3.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.664,0,0.111928,
35,0,2516,2.905,1,2,2,0,315,9,3.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.664,0,0.028928,
36,0,2547,2.988,1,2,2,0,96,9,4,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.747,0,0.151689,
37,0,2578,3.071,1,2,2,0,96,9,4,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.747,0,0.0686894,
38,0,2610,3.154,1,2,2,0,321,9,4.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.83,0,0.191451,
39,0,2641,3.237,1,2,2,0,321,9,4.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.83,0,0.108451,
40,0,2688,3.32,1,2,2,0,321,9,4.25,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.83,0,0.0254507,
41,0,2719,3.403,1,2,2,0,99,9,4.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.913,0,0.148212,
42,0,2750,3.486,1,2,2,0,99,9,4.5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.913,0,0.065212,
43,0,2797,3.569,1,2,2,0,323,9,4.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.996,0,0.187973,
44,0,2844,3.652,1,2,2,0,323,9,4.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.996,0,0.104973,
45,0,2891,3.735,1,2,2,0,323,9,4.75,0,4,5,13,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,0.996,0,0.0219733,
46,0,2922,3.818,1,2,2,0,100,9,5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.079,0,0.144735,
47,0,2969,3.901,1,2,2,0,100,9,5,0,4,5,14,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.079,0,0.0617346,
48,0,3000,3.984,1,2,2,0,324,9,5.25,0,4,5,16,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.162,0,0.184496,
49,0,3047,4.067,1,2,2,0,324,9,5.25,0,4,5,16,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.162,0,0.101496,
50,0,3078,4.15,1,2,2,0,324,9,5.25,0,4,5,16,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.162,0,0.0184959,
51,0,3110,4.233,1,2,2,0,73,9,5.5,0,4,5,17,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.245,0,0.141257,
52,0,3157,4.316,1,2,2,0,73,9,5.5,0,4,5,17,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.245,0,0.0582573,
53,0,3188,4.399,1,2,2,0,333,9,5.6875,0,4,5,15,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.328,0,0.129578,
54,0,3219,4.482,1,2,2,0,333,9,5.6875,0,4,5,15,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.328,0,0.0465783,
55,0,3266,4.565,1,2,1,0,40,9,5.875,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.411,0,0.117899,
56,0,3313,4.648,1,2,1,0,40,9,5.875,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,1.215,0,0,0,1,0,0,0,0,0,1.411,0,0.0348992,
57,0,3344,4.731,1,2,1,0,230,9,6,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.494,0,0.106106,
58,0,3391,4.814,1,2,1,0,230,9,6,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.494,0,0.0231058,
59,0,3422,4.897,1,2,1,0,37,9,6.125,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.577,0,0.247834,
60,0,3453,4.98,1,2,1,0,37,9,6.125,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.577,0,0.164834,
61,0,3485,5.063,1,2,1,0,37,9,6.125,0,4,5,20,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.577,0,0.0818342,
62,0,3516,5.146,1,2,1,0,225,9,6.25,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.66,0,0.306563,
63,0,3563,5.229,1,2,1,0,225,9,6.25,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.66,0,0.223563,
64,0,3594,5.312,1,2,1,0,225,9,6.25,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.66,0,0.140563,
65,0,3625,5.395,1,2,1,0,225,9,6.25,0,4,5,18,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.66,0,0.0575627,
66,0,3672,5.478,1,2,1,0,34,9,6.375,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.743,0,0.282291,
67,0,3703,5.561,1,2,1,0,34,9,6.375,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.743,0,0.199291,
68,0,3750,5.644,1,2,1,0,34,9,6.375,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.743,0,0.116291,
69,0,3782,5.727,1,2,1,0,34,9,6.375,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.743,0,0.0332911,
70,0,3828,5.81,1,2,1,0,220,9,6.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.826,0,0.25802,
71,0,3860,5.893,1,2,1,0,220,9,6.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.826,0,0.17502,
72,0,3891,5.976,1,2,1,0,220,9,6.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.826,0,0.0920196,
73,0,3922,6.059,1,2,1,0,220,9,6.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.826,0,0.00901957,
74,0,3953,6.142,1,2,1,0,31,9,6.625,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.909,0,0.233748,
75,0,4000,6.225,1,2,1,0,31,9,6.625,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.909,0,0.150748,
76,0,4016,6.308,1,2,1,0,31,9,6.625,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.909,0,0.067748,
77,0,4063,6.391,1,2,1,0,215,9,6.75,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.992,0,0.292476,
78,0,4094,6.474,1,2,1,0,215,9,6.75,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.992,0,0.209476,
79,0,4125,6.557,1,2,1,0,215,9,6.75,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.992,0,0.126476,
80,0,4157,6.64,1,2,1,0,215,9,6.75,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,1.992,0,0.0434765,
81,0,4188,6.723,1,2,1,0,28,9,6.875,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.075,0,0.268205,
82,0,4219,6.806,1,2,1,0,28,9,6.875,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.075,0,0.185205,
83,0,4250,6.889,1,2,1,0,28,9,6.875,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.075,0,0.102205,
84,0,4282,6.972,1,2,1,0,28,9,6.875,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.075,0,0.0192049,
85,0,4328,7.055,1,2,1,0,210,9,7,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.158,0,0.243933,
86,0,4360,7.138,1,2,1,0,210,9,7,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.158,0,0.160933,
87,0,4407,7.221,1,2,1,0,210,9,7,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.158,0,0.0779334,
88,0,4469,7.30401,1,2,1,0,25,9,7.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.241,0,0.302662,
89,0,4500,7.38701,1,2,1,0,25,9,7.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.241,0,0.219662,
90,0,4532,7.47001,1,2,1,0,25,9,7.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.241,0,0.136662,
91,0,4563,7.55301,1,2,1,0,25,9,7.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.241,0,0.0536618,
92,0,4594,7.63601,1,2,1,0,205,9,7.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.324,0,0.27839,
93,0,4625,7.71901,1,2,1,0,205,9,7.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.324,0,0.19539,
94,0,4657,7.80201,1,2,1,0,205,9,7.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.324,0,0.11239,
95,0,4688,7.88501,1,2,1,0,205,9,7.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.324,0,0.0293903,
96,0,4735,7.96801,1,2,1,0,22,9,7.375,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.407,0,0.254119,
97,0,4766,8.05101,1,2,1,0,22,9,7.375,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.407,0,0.171119,
98,0,4797,8.13401,1,2,1,0,22,9,7.375,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.407,0,0.0881187,
99,0,4828,8.21701,1,2,1,0,22,9,7.375,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.407,0,0.00511874,
100,0,4860,8.30001,1,2,1,0,200,9,7.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.49,0,0.229847,
101,0,4907,8.38301,1,2,1,0,200,9,7.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.49,0,0.146847,
102,0,4938,8.46601,1,2,1,0,200,9,7.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.49,0,0.0638472,
103,0,4985,8.54901,1,2,1,0,19,9,7.625,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.573,0,0.288576,
104,0,5016,8.63201,1,2,1,0,19,9,7.625,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.573,0,0.205576,
105,0,5047,8.71501,1,2,1,0,19,9,7.625,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.573,0,0.122576,
106,0,5094,8.79801,1,2,1,0,19,9,7.625,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.573,0,0.0395757,
